brand_name,avg_rating
CAMPUS SUTRA,4.101225865898192
DART STUDIO,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
CHKOKKO,4.5
DESI WEAVESS,3.9375
INDO ERA,4.28
TOKYO TALKIES,4.666666667
GLOBUS,3.625
AEROPOSTALE,4.101225865898192
KESARYA,4.101225865898192
TRUEREVO,4.101225865898192
SHINGORA,4.101225865898192
MANGO,4.101225865898192
CHEROKEE,4.0625
TAG 7,3.856269113
TOKYO TALKIES,4.2
HOUSE OF PATAUDI,3.702702703
DEXTER BY KOOK N KEECH,4.652173913
URBANIC,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
ROADSTER,2.5
VRSALES,4.101225865898192
DARZI,4.101225865898192
SERA,4.4
PASHTUSH,4.101225865898192
COTTINFAB,4.101225865898192
SF JEANS BY PANTALOONS,4.101225865898192
URBANIC,4.101225865898192
KALINI,4.101225865898192
HYPERNATION,4.428571429
DARZI,4.101225865898192
CLORA CREATION,4.166666667
ROADSTER,4.234693878
DART STUDIO,4.101225865898192
KVSFAB,4.101225865898192
KASSUALLY,3.071428571
MANGO,3.285714286
CANDYSKIN,4.101225865898192
THE VANCA,4.101225865898192
ANOUK,4.6
ZALORA BASICS,4.101225865898192
KALINI,3.545454545
HIGH STAR,4.666666667
SAFAA,4.101225865898192
BROADSTAR,4.101225865898192
VISHUDH,3.947643979
SHAILY,3.333333333
STYLEE LIFESTYLE,4.6
HARVARD,3.913043478
ANCESTRY,4.101225865898192
TOKYO TALKIES,4.409356725
WISHFUL,4.101225865898192
CHEMISTRY,4.2
SASSAFRAS,4.333333333
VISHUDH,3.56
MAYRA,4.101225865898192
SILK LAND,4.101225865898192
CL SPORT,4.101225865898192
MITERA,4.101225865898192
POWERSUTRA,4.101225865898192
TISTABENE,4.101225865898192
KALT,4.0
FABNEST,3.363636364
VARANGA,3.674074074
INDO ERA,4.75
ETHER,4.434782609
REDROUND,2.6
CHKOKKO,4.101225865898192
CHHABRA 555,4.101225865898192
JC COLLECTION,4.101225865898192
ZIVAME,4.101225865898192
YUFTA,4.101225865898192
DRESSBERRY,4.101225865898192
INWEAVE,4.615384615
SASSAFRAS,3.866666667
PLUSS,4.25
MOKSHA DESIGNS,4.101225865898192
JAIPUR KURTI,3.912732475
OFFICE & YOU,4.101225865898192
VASTRANAND,4.289156627
KALT,4.375
SASSAFRAS,3.972477064
HARVARD,3.851851852
STUDIO SHRINGAAR,4.416666667
SASSAFRAS,3.8
TOKYO TALKIES,4.076923077
CLORA CREATION,3.7
ANCESTRY,4.101225865898192
FABLESTREET,3.333333333
STYLEE LIFESTYLE,4.101225865898192
SILK LAND,4.101225865898192
WEARJUKEBOX,4.101225865898192
ATSEVAM,4.101225865898192
DUPATTA BAZAAR,4.615384615
SWEET DREAMS,4.101225865898192
ROADSTER,4.254478398
MAGRE,3.7
KALT,4.365384615
SASSAFRAS,3.516129032
TOKYO TALKIES,3.476190476
LUNI,4.101225865898192
KINDER KIDS,4.101225865898192
ETHER,4.101225865898192
OFF LIMITS,4.101225865898192
NOBARR,4.5
GOLDSTROMS,4.101225865898192
BIBA,4.101225865898192
SATRANI,4.357142857
SOCH,4.101225865898192
SWEET DREAMS,4.101225865898192
CLORA CREATION,4.210526316
MF,4.101225865898192
ROADSTER,4.213740458
ANOUK,3.526315789
MITERA,4.101225865898192
PERFKT-U,4.3125
ANWAIND,4.101225865898192
RIVI,2.6
RANGRITI,4.101225865898192
CUSHYBEE,4.101225865898192
LIBAS,4.101225865898192
ADIDAS,4.101225865898192
POONAM DESIGNER,3.272727273
BOSTREET,4.101225865898192
STYLI,4.101225865898192
DRESSBERRY,4.218604651
STREET 9,4.357142857
BIBA,4.2
SUTA,4.5
MANGO,4.285714286
HARVARD,4.25
ANOUK,4.0
BIBA,4.101225865898192
MINIONS BY KOOK N KEECH,4.101225865898192
MBE,4.101225865898192
FABINDIA,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
CLORA CREATION,4.101225865898192
PLUSS,4.428571429
WARTHY ENT,4.101225865898192
PERFKT-U,4.101225865898192
CAMPUS SUTRA,3.804347826
ROADSTER,3.998687664
RAJNANDINI,4.101225865898192
RANGMANCH BY PANTALOONS,4.245283019
RAISIN,4.101225865898192
ROADSTER,4.333333333
INDO ERA,4.147651007
INDDUS,4.101225865898192
LATIN QUARTERS,4.101225865898192
BROOWL,4.101225865898192
HOUSE OF PATAUDI,4.05
STUDIO RASA,4.101225865898192
BEBE,4.101225865898192
DE MOZA,4.101225865898192
URBANIC,4.101225865898192
SHINGORA,4.101225865898192
MISS CHASE,4.398190045
ROADSTER,4.298245614
RAISIN,4.101225865898192
RAJNANDINI,4.101225865898192
DODO & MOA,4.101225865898192
KASSUALLY,4.426229508
HER BY INVICTUS,4.0
TOKYO TALKIES,3.560606061
REDROUND,3.568627451
JC COLLECTION,4.101225865898192
RANG GALI,4.101225865898192
SILK LAND,4.101225865898192
ALAYA BY STAGE3,4.101225865898192
SHEWILL,4.101225865898192
SWTANTRA,4.101225865898192
ONLY,4.101225865898192
SASSAFRAS,3.670833333
AMERICAN EAGLE OUTFITTERS,4.101225865898192
REVOLUTION,4.057692308
DIVASTRI,4.606060606
TOKYO TALKIES,4.169811321
DUPATTA BAZAAR,4.25
NAYO,4.308988764
JC COLLECTION,4.101225865898192
ITI,4.101225865898192
INDDUS,3.913043478
RAREISM,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
RANGRITI,4.101225865898192
MAST & HARBOUR,4.101225865898192
ALAYA BY STAGE3,4.101225865898192
AAWARI,4.101225865898192
FABNEST,3.666666667
JOMPERS,4.413793103
BELLE FILLE,4.101225865898192
DIVASTRI,3.866666667
HERE&NOW,4.277027027
ANOUK,3.788732394
PLUSS,4.159340659
SAREE MALL,4.101225865898192
VASTRANAND,3.551724138
CHEMISTRY,4.101225865898192
MONTE CARLO,4.101225865898192
HILL STREET,4.166666667
PARIS HAMILTON,4.05
RANGRITI,4.101225865898192
SASSAFRAS,3.5625
W,4.101225865898192
INDIBELLE,4.101225865898192
SHAE BY SASSAFRAS,4.360566449
STYLESTONE,4.101225865898192
STYLE QUOTIENT,4.375
REVOLUTION,4.622377622
TOKYO TALKIES,3.980487805
MANGO,3.916666667
PURVAJA,3.603773585
ANOUK,4.101225865898192
ARMURE,4.101225865898192
LEWAWAA,4.101225865898192
WOMEN TOUCH,4.101225865898192
KALINI,4.101225865898192
WEARJUKEBOX,4.101225865898192
SHINGORA,4.101225865898192
JANASYA,3.641705069
MISS CHASE,3.637735849
OFF LABEL,4.101225865898192
SAFFRON THREADS,4.461538462
INSTAFAB PLUS,3.384615385
ALL ABOUT YOU,3.575757576
BIBA,4.101225865898192
ANOUK,4.846153846
STYLE QUOTIENT,3.8
DARZI,4.101225865898192
BOSTREET,4.101225865898192
URBANIC,4.101225865898192
CLORA CREATION,4.101225865898192
VIVIDARTSY,3.666666667
FASHIONUMA,4.101225865898192
POPWINGS,4.101225865898192
MARIE CLAIRE,4.29443128
DRESSBERRY,4.489028213
AURELIA,3.846153846
GLOBAL DESI,4.101225865898192
CATION,4.101225865898192
SASSAFRAS,4.266666667
SUTA,4.0
AHIKA,4.133802817
SAKA DESIGNS,4.101225865898192
BIBA,4.101225865898192
LEVIS,4.583333333
AHALYAA,4.101225865898192
BELLISKEY,4.101225865898192
PORTOBELLO,4.101225865898192
ALAYA BY STAGE3,4.101225865898192
ASHTAG,4.101225865898192
VARANGA,4.331734317
SASSAFRAS,4.685714286
STYLEE LIFESTYLE,4.101225865898192
ZIMA LETO,3.111111111
SZTORI,3.914285714
DRESSBERRY,4.101225865898192
AMYDUS,4.101225865898192
DIVASTRI,4.101225865898192
PLUSS,4.101225865898192
VAIRAGEE,4.101225865898192
PARALIANS,4.0
CLORA CREATION,4.101225865898192
UNAONE,4.101225865898192
BOSTREET,4.101225865898192
STYLI,4.101225865898192
SERA,4.104329312
BELLE FILLE,4.101225865898192
ATHENA,4.101225865898192
STYLE QUOTIENT,4.101225865898192
SUTA,4.090909091
JC COLLECTION,4.101225865898192
URBANIC,4.25
FLAHER,4.101225865898192
BUY NEW TREND,4.101225865898192
MALHAAR,4.101225865898192
VERO MODA,4.101225865898192
BERRYLUSH,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
XENILLA,4.101225865898192
ENVY ME BY FASHOR,4.101225865898192
MITERA,4.173333333
AHALYAA,4.642857143
VISHUDH,3.568345324
TOKYO TALKIES,4.084518828
ESPRESSO,4.4
HANGUP,4.101225865898192
STREET 9,4.428571429
SUGR,4.857142857
ROADSTER,4.101225865898192
INWEAVE,3.4
READIPRINT FASHIONS,4.101225865898192
FEMME LUXE,4.101225865898192
INWEAVE,4.101225865898192
AKSHATANI,4.101225865898192
XENILLA,4.101225865898192
BOSTREET,4.101225865898192
SPAN,4.101225865898192
SASSAFRAS,4.692307692
HER BY INVICTUS,3.647058824
ANAYNA,4.422619048
ZIMA LETO,3.0
VISHUDH,3.828877005
CAYMAN,3.6
DUPATTA BAZAAR,4.101225865898192
SANGRIA,3.75
READIPRINT FASHIONS,4.101225865898192
TAG 7,4.0
PLUSS,3.888888889
ZOLA,4.101225865898192
SAUBHAGYA,4.101225865898192
BOSTREET,4.101225865898192
VERO MODA,4.101225865898192
MAST & HARBOUR,4.166666667
OXOLLOXO,4.101225865898192
GLOBAL DESI,4.101225865898192
TARAMA,3.777777778
RUTE,4.101225865898192
LIBAS,4.565217391
IKI CHIC,4.101225865898192
FABINDIA,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
PURVAJA,3.904761905
SASSAFRAS,4.111111111
KRAUS JEANS,3.4
SANGAM PRINTS,4.101225865898192
SOCH,4.101225865898192
KARAJ JAIPUR,4.101225865898192
H&M,4.101225865898192
VISHUDH,4.118110236
TOKYO TALKIES,4.170454545
IKI CHIC,4.101225865898192
INDYA,4.101225865898192
HRX BY HRITHIK ROSHAN,4.5
OM SAI LATEST CREATION,3.777777778
MITERA,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
URBANIC,4.3
POPNETIC,4.101225865898192
BANARASI STYLE,4.101225865898192
LYKKEIN,4.101225865898192
HOUSE OF PATAUDI,4.6
FOREVER NEW,4.101225865898192
NA-KD,4.101225865898192
URBANIC,4.101225865898192
W,4.0
SASSAFRAS,4.4
CLORA CREATION,4.064516129
LIBAS,4.512195122
STYLEE LIFESTYLE,4.101225865898192
HANGUP,4.101225865898192
OXOLLOXO,4.181818182
JUST WOW,4.130434783
VERO MODA,3.0
HOUSE OF KARI,4.101225865898192
NAYO,4.268817204
MARKS & SPENCER,3.75
PASHTUSH,4.101225865898192
GRIFFEL,4.101225865898192
ONLY,2.285714286
FASHIONUMA,4.101225865898192
KLOTTHE,4.333333333
JAIPUR KURTI,4.25
CAMPUS SUTRA,4.058823529
URBANIC,4.5
TOKYO TALKIES,4.135135135
HOUSE OF KARI,4.101225865898192
ARMURE,4.101225865898192
PURVAJA,4.125
ALLEN SOLLY WOMAN,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
TRENDYOL,3.333333333
PASHTUSH,2.0
INDYA,4.0
STYLI,4.101225865898192
SOCH,4.101225865898192
MELANGE BY LIFESTYLE,4.101225865898192
MISS CHASE,4.101225865898192
INDDUS,4.26744186
BERRYLUSH,4.101225865898192
MANGO,3.545454545
LEVIS,4.317073171
SZTORI,4.294117647
HARPA,3.352941176
HOUSE OF KARI,4.101225865898192
MITERA,4.101225865898192
JUMP USA,4.101225865898192
SANGRIA,4.333333333
READIPRINT FASHIONS,4.101225865898192
APRATIM,4.101225865898192
ALAYA BY STAGE3,4.101225865898192
POPWINGS,4.101225865898192
ANTI CULTURE,4.101225865898192
OXOLLOXO,3.857142857
CHKOKKO,4.101225865898192
REDROUND,3.9
DRESSBERRY,4.101225865898192
SASIMO,4.101225865898192
RANGMANCH BY PANTALOONS,4.101225865898192
MANGO,4.101225865898192
ANOUK,3.909090909
JERFSPORTS,4.101225865898192
MANGO,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
RGHT,4.101225865898192
KRAUS JEANS,4.101225865898192
MIRCHI FASHION,4.101225865898192
MAX,4.101225865898192
BELLE FILLE,4.101225865898192
JANASYA,4.321568627
SASSAFRAS,4.306608884
STREET 9,4.195652174
AMERICAN EYE,4.101225865898192
PURPLE STATE,4.101225865898192
INDO ERA,4.101225865898192
SAFAA,4.101225865898192
JERFSPORTS,4.101225865898192
DIVASTRI,4.101225865898192
LEVIS,4.101225865898192
MITERA,4.101225865898192
VISHUDH,4.101225865898192
R&B,4.101225865898192
VAN HEUSEN WOMAN,4.101225865898192
ANCESTRY,4.101225865898192
RANGMANCH BY PANTALOONS,4.101225865898192
SILAI BUNAI,4.2
PLUSS,4.170634921
CHKOKKO,4.101225865898192
MONTE CARLO,4.454545455
MISS CHASE,4.101225865898192
SAFAA,4.101225865898192
JERFSPORTS,4.101225865898192
VAIRAGEE,3.96
BIBA,4.222222222
CLORA CREATION,4.101225865898192
ANTHEAA,4.101225865898192
FASHIONUMA,4.101225865898192
MAX,4.101225865898192
BROADSTAR,4.101225865898192
VRSALES,4.0
HRX BY HRITHIK ROSHAN,3.939393939
HOUSE OF PATAUDI,4.489795918
INSUA,4.101225865898192
ROADSTER,4.352941176
ITI,4.101225865898192
SANGRIA,3.571428571
SANGRIA,4.101225865898192
SAFAA,4.101225865898192
JERFSPORTS,4.101225865898192
SUGR,4.101225865898192
CLORA CREATION,4.101225865898192
STREET 9,4.101225865898192
BOSTREET,4.101225865898192
THE PINK MOON,4.101225865898192
ANTI CULTURE,4.101225865898192
CAMPUS SUTRA,4.259036145
ONLY,3.9375
YASH GALLERY,4.333333333
ZIYAA,3.892608089
LIBAS,4.615384615
HIGH STAR,3.863636364
REDROUND,4.093023256
RAJNANDINI,3.5
REISTOR,4.101225865898192
KALINI,3.85
GLOBUS,4.101225865898192
H&M,4.101225865898192
SANGRIA,4.101225865898192
UNAONE,4.101225865898192
APRATIM,4.101225865898192
CHEMISTRY,4.101225865898192
VENI VIDI VICI,4.137113402
ALCIS,4.727272727
BELLE FILLE,4.101225865898192
SUGATHARI,4.275862069
ROOTED,4.101225865898192
ZOLA,4.722222222
INSUA,4.101225865898192
URBANIC,4.25
MYSHKA,3.5
ANOUK,4.0
DIVASTRI,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
CHARUKRITI,4.101225865898192
URBANIC,5.0
FABALLEY,4.101225865898192
I LOVE SHE,4.101225865898192
AHALYAA,3.6
ROADSTER,4.080357143
TOKYO TALKIES,4.137254902
KIPEK,4.101225865898192
CHHABRA 555,4.101225865898192
KASSUALLY,4.101225865898192
MANGO,4.101225865898192
WARTHY ENT,4.101225865898192
TALES & STORIES,4.101225865898192
APRATIM,4.101225865898192
SASSAFRAS,4.166666667
AARBEE,4.101225865898192
RUSTORANGE,4.101225865898192
BOSTREET,4.101225865898192
SANGRIA,4.101225865898192
SERA,4.101225865898192
BELLE FILLE,1.0
TOKYO TALKIES,4.2
WEAVERS VILLA,4.101225865898192
ETHNIC JUNCTION,3.891304348
AHALYAA,4.101225865898192
UPTOWNIE LITE,3.933333333
CAMPUS SUTRA,3.857142857
KIPEK,3.555555556
ODE BY HOUSE OF PATAUDI,4.590909091
TITLIYAN,4.101225865898192
SAREE MALL,4.6
INWEAVE,4.101225865898192
KLOTTHE,4.101225865898192
ONLY,4.101225865898192
VERO MODA,4.101225865898192
ALAYA BY STAGE3,4.101225865898192
BELLE FILLE,3.851851852
MISS CHASE,4.294117647
SOUCHII,4.3
SAREE MALL,4.166666667
THE DRY STATE,4.114942529
ALL ABOUT YOU,4.070175439
HRX BY HRITHIK ROSHAN,4.5
GLOBAL DESI,4.101225865898192
RIVI,4.101225865898192
STREET 9,4.101225865898192
CANTABIL,4.101225865898192
GRIFFEL,4.101225865898192
FOREVER 21,4.101225865898192
FASHIONUMA,4.101225865898192
MITERA,4.101225865898192
TALES & STORIES,4.101225865898192
FABINDIA,3.0
JAIPUR KURTI,4.337423313
ATHENA,3.962962963
ROADSTER,4.2
SASSAFRAS,4.408695652
SAREE MALL,3.746223565
HRX BY HRITHIK ROSHAN,4.055555556
MAFADENY,4.101225865898192
PISTAA,4.0
KICA,4.101225865898192
MITERA,4.101225865898192
FOREVER 21,4.666666667
CHEMISTRY,4.4
JANSI,4.101225865898192
TAAVI,4.101225865898192
WEAVETECH IMPEX,4.101225865898192
MERLOT,4.101225865898192
DRESSBERRY,4.461538462
H&M,4.101225865898192
STUDIO SHRINGAAR,4.4
20DRESSES,4.101225865898192
CODE BY LIFESTYLE,4.333333333
AHALYAA,4.101225865898192
MALHAAR,4.101225865898192
DOLCE CRUDO,4.101225865898192
TAAVI,4.416666667
WARTHY ENT,4.101225865898192
VISHUDH,3.28
SAFAA,4.101225865898192
STYLI,4.101225865898192
SOCH,4.101225865898192
B.COPENHAGEN,4.101225865898192
DOLCE CRUDO,4.101225865898192
MABISH BY SONAL JAIN,3.121621622
FABLESTREET,4.446808511
HARVARD,3.772727273
DRESSBERRY,4.3
MAFADENY,4.101225865898192
TOKYO TALKIES,4.527777778
LILL,4.101225865898192
ANOUK,4.285714286
SAFAA,4.101225865898192
URBANIC,4.101225865898192
CALVIN KLEIN JEANS,4.101225865898192
CHARKHEE,4.101225865898192
MOLCHA,4.101225865898192
SHAILY,4.101225865898192
MF,4.101225865898192
BELLE FILLE,4.101225865898192
VARANGA,4.101225865898192
HUBBERHOLME,4.255813953
OXOLLOXO,4.5625
URBANIC,4.125
DODO & MOA,4.101225865898192
ALL ABOUT YOU,4.538461538
MITERA,4.101225865898192
KOOK N KEECH EMOJI,4.101225865898192
SAFAA,4.101225865898192
PLUSS,4.625
PATRORNA,4.101225865898192
DUPATTA BAZAAR,4.101225865898192
MANGO,4.101225865898192
TAG 7,4.101225865898192
SOCH,4.101225865898192
MAYRA,3.702882483
INVINCIBLE,4.101225865898192
VISHUDH,4.062827225
DUPATTA BAZAAR,3.862068966
INDYA,4.0
DODO & MOA,4.101225865898192
KOOK N KEECH EMOJI,5.0
BERRYLUSH,4.101225865898192
SAFAA,4.101225865898192
SAREE SWARG,4.101225865898192
DIVASTRI,4.101225865898192
FOREVER 21,4.101225865898192
SALWAR STUDIO,4.101225865898192
URBANIC,4.101225865898192
CALVIN KLEIN JEANS,4.101225865898192
B.COPENHAGEN,4.101225865898192
SASSAFRAS,4.119047619
STYLESTONE,4.461538462
VERO MODA,3.6
ANOUK,4.265822785
ROADSTER,4.205882353
DRESSBERRY,3.875
SUTA,4.727272727
MISSGUIDED,4.101225865898192
TOKYO TALKIES,4.230769231
HOUSE OF KARI,4.101225865898192
STYLE QUOTIENT,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
TIKHI IMLI,4.101225865898192
WEAVERS VILLA,4.101225865898192
LIBAS,4.101225865898192
NA-KD,4.101225865898192
HIGH STAR,4.20212766
MERLOT,4.101225865898192
MAST & HARBOUR,4.24754902
ADA,4.170542636
STREET 9,4.069767442
THARA SAREES,4.101225865898192
KINDER KIDS,4.101225865898192
BRINNS,4.545454545
AKKRITI BY PANTALOONS,4.101225865898192
SAFAA,4.101225865898192
UNITED COLORS OF BENETTON,4.101225865898192
H&M,4.0
AHALYAA,4.101225865898192
ALL ABOUT YOU,4.101225865898192
BOSTREET,4.101225865898192
RAASSIO,4.101225865898192
BELLE FILLE,4.101225865898192
CLORA CREATION,4.362831858
AHALYAA,3.78125
SOUCHII,4.357142857
CODE BY LIFESTYLE,4.181818182
ZOLA,4.41509434
SAFAA,4.101225865898192
STYL CO.,4.101225865898192
HARPA,4.101225865898192
MARKS & SPENCER,4.2
H&M,4.293103448
JINFO,4.101225865898192
BOSTREET,4.101225865898192
XENILLA,4.101225865898192
SWTANTRA,4.101225865898192
KARAJ JAIPUR,4.101225865898192
BELLE FILLE,4.101225865898192
DARZI,4.14893617
COTTINFAB,3.985074627
ATHENA,4.042553191
SZTORI,4.704545455
TOKYO TALKIES,4.455284553
LIBAS,4.484126984
AMERICAN EAGLE OUTFITTERS,4.538461538
SAFAA,4.101225865898192
DODO & MOA,4.101225865898192
VARANGA,4.101225865898192
KIPEK,4.101225865898192
SASSAFRAS,4.25
FASHIONUMA,4.101225865898192
THE CHENNAI SILKS,4.101225865898192
SOCH,4.101225865898192
U.S. POLO ASSN. WOMEN,4.101225865898192
EROTISSCH,4.101225865898192
SAFAA,4.101225865898192
ALL ABOUT YOU,4.055555556
FABALLEY,4.49
DUPATTA BAZAAR,3.852941176
URBANIC,4.101225865898192
SUTA,4.109090909
THE SILHOUETTE STORE,4.101225865898192
SHAYE,4.454545455
MITERA,4.101225865898192
ANOUK,3.428571429
DESINOOR.COM,4.333333333
MANGO,5.0
ONLY,4.101225865898192
I LOVE SHE,4.101225865898192
KASSUALLY,4.178571429
DRESSBERRY,4.35840708
20DRESSES,4.333333333
IKI CHIC,4.101225865898192
SHAE BY SASSAFRAS,3.842105263
OTORVA,4.101225865898192
SCORPIUS,4.101225865898192
MITERA,4.181818182
A.T.U.N.,4.101225865898192
DUPATTA BAZAAR,4.101225865898192
BERRYLUSH,4.342857143
SHAE BY SASSAFRAS,4.101225865898192
MISS CHASE,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
TOULIN,4.101225865898192
NAYRAH,4.101225865898192
VARANGA,4.136817832
HARPA,4.101225865898192
VOXATI,4.133333333
AHALYAA,4.101225865898192
HRX BY HRITHIK ROSHAN,4.101225865898192
TOKYO TALKIES,3.885714286
CHKOKKO,4.101225865898192
A.T.U.N.,4.101225865898192
KVSFAB,4.101225865898192
MANGO,3.941176471
LEVIS,4.9
YEROS,4.101225865898192
WUXI,4.101225865898192
VERO MODA,4.101225865898192
SHINGORA,4.101225865898192
AAWARI,4.101225865898192
ANNABELLE BY PANTALOONS,4.101225865898192
BELLE FILLE,3.333333333
STYLEE LIFESTYLE,4.101225865898192
ROADSTER,4.0
ALL ABOUT YOU,4.101225865898192
CHKOKKO,4.101225865898192
SANGRIA,4.25
A.T.U.N.,4.101225865898192
PURPLE STATE,4.101225865898192
HARVARD,4.101225865898192
CUTIEKINS,4.071428571
SAADGI,4.101225865898192
IRA SOLEIL,4.101225865898192
FOREVER 21,4.101225865898192
B.COPENHAGEN,4.101225865898192
MAX,4.101225865898192
BELLE FILLE,4.101225865898192
ANOUK,3.964285714
PLUSS,4.285714286
HERE&NOW,4.03030303
CRIMSOUNE CLUB,4.101225865898192
A.T.U.N.,4.101225865898192
PUMA,4.714285714
HILL STREET,4.101225865898192
W,4.101225865898192
PLUSS,4.277777778
AAWARI,4.101225865898192
POTHYS,4.101225865898192
STYLEE LIFESTYLE,4.101225865898192
SAADGI,4.101225865898192
EMPRALL,4.101225865898192
VERO MODA,4.101225865898192
ROVING MODE,4.142857143
BELLE FILLE,4.101225865898192
BABY LAKSHMI,4.101225865898192
AHALYAA,4.101225865898192
M&H EASY,3.342857143
RAJNANDINI,3.8
KRAUS JEANS,4.333333333
MITERA,4.322033898
H&M,4.101225865898192
ALL ABOUT YOU,4.230769231
HILL STREET,4.101225865898192
ONLY,4.101225865898192
VAABA,4.101225865898192
V&M,4.101225865898192
TAG 7,4.101225865898192
VERO MODA,4.101225865898192
PEPE JEANS,3.0
ROADSTER,4.004833837
AHALYAA,4.101225865898192
DRESSBERRY,4.64
VERO MODA,4.2
STYLEE LIFESTYLE,4.101225865898192
KINDER KIDS,4.101225865898192
H&M,4.567567568
ZALORA BASICS,4.101225865898192
LYKKEIN,4.101225865898192
FABLESTREET,3.5
MOLCHA,4.375
DUPATTA BAZAAR,4.101225865898192
W,4.8
KASSUALLY,4.101225865898192
VERO MODA,4.101225865898192
BRONZ,4.101225865898192
BELLE FILLE,4.101225865898192
SPYKAR,4.4
KASSUALLY,4.101225865898192
FABLESTREET,4.5
RANGMANCH BY PANTALOONS,4.214285714
TOKYO TALKIES,4.27027027
98 DEGREE NORTH,4.101225865898192
UPTOWNIE LITE,4.052631579
WESTCLO,4.101225865898192
HOUSE OF PATAUDI,4.555555556
STYLEE LIFESTYLE,4.101225865898192
WARTHY ENT,4.101225865898192
TALES & STORIES,4.101225865898192
SOCH,4.101225865898192
LAGASHI,4.101225865898192
VISHUDH,3.714285714
ALCIS,4.101225865898192
ROADSTER,4.363636364
BITIYA BY BHAMA,3.783018868
MISS CHASE,3.744897959
BRONZ,3.5
98 DEGREE NORTH,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
PEOPLE,4.0
SIRIL,4.625
CHKOKKO,4.101225865898192
MANZON,4.101225865898192
SAADGI,4.101225865898192
ANOUK,4.101225865898192
FABLESTREET,4.101225865898192
MAX,4.101225865898192
ROVING MODE,4.086206897
ROADSTER,4.219143577
BELLE FILLE,2.714285714
CAMPUS SUTRA,4.275996113
ANCESTRY,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
ZALORA BASICS,4.101225865898192
YASH GALLERY,4.101225865898192
DRESSBERRY,3.846153846
NAYO,4.444444444
GRIFFEL,4.101225865898192
DUPATTA BAZAAR,4.101225865898192
SASSAFRAS,3.6875
WARTHY ENT,4.101225865898192
SOCH,4.101225865898192
INDYA,4.101225865898192
MISS CHASE,4.149382716
WEAVERS VILLA,4.101225865898192
ALCIS,4.101225865898192
ROADSTER,4.050761421
KLOTTHE,4.101225865898192
READIPRINT FASHIONS,4.101225865898192
ZALORA BASICS,4.101225865898192
AND,4.0
INDDUS,4.101225865898192
ZALORA OCCASION,4.101225865898192
WARTHY ENT,4.101225865898192
MITERA,4.101225865898192
AAHWAN,4.5
SERONA FABRICS,4.101225865898192
FABLESTREET,4.101225865898192
FASHOR,4.101225865898192
SPLASH,4.101225865898192
BELLE FILLE,4.101225865898192
SAREE MALL,3.583333333
ROADSTER,4.0
PLUSS,4.282296651
SASSAFRAS,4.75
ZIYAA,4.101225865898192
CLORA CREATION,4.101225865898192
SAFFRON THREADS,3.8
BERRYLUSH CURVE,4.101225865898192
TREND ARREST,4.101225865898192
GLAM ROOTS,4.136363636
NAVYASA,4.101225865898192
CUTIEKINS,4.101225865898192
MESMORA FASHION,4.101225865898192
MALHAAR,4.101225865898192
BOWNBEE,3.6
SKYRIA,4.101225865898192
INWEAVE,4.84
ANOUK,3.833333333
HANGUP,4.101225865898192
SAREE MALL,4.101225865898192
HRX BY HRITHIK ROSHAN,4.227272727
CAYMAN,4.8
COLOUR ME BY MELANGE,4.101225865898192
ZALORA BASICS,4.101225865898192
SANGRIA,4.101225865898192
SASSAFRAS,4.101225865898192
KALINI,4.101225865898192
MESMORA FASHION,4.101225865898192
MALHAAR,4.101225865898192
STREET 9,4.101225865898192
DRESSBERRY,4.361111111
STREET 9,4.066225166
DRESSBERRY,4.4
ANCESTRY,4.101225865898192
ROADSTER,4.454545455
MANGO,4.444444444
BOWNBEE,4.101225865898192
ORIGIN BY ZALORA,4.101225865898192
SASSAFRAS,3.571428571
MITERA,3.615384615
STYLEE LIFESTYLE,4.101225865898192
KARAJ JAIPUR,4.101225865898192
H&M,4.101225865898192
MESMORA FASHION,4.101225865898192
APRATIM,4.101225865898192
MALHAAR,4.101225865898192
BELLE FILLE,4.101225865898192
WEAVERS VILLA,3.882352941
CLORA CREATION,4.12037037
MAST & HARBOUR,4.155844156
AMERICAN EYE,4.428571429
CAYMAN,3.5
MAST & HARBOUR,4.305555556
KALINI,3.714285714
ORIGIN BY ZALORA,4.101225865898192
CHEMISTRY,3.7
BITIYA BY BHAMA,4.101225865898192
SILK LAND,4.375
JANSI,4.101225865898192
PURPLE FEATHER,4.2
MESMORA FASHION,4.101225865898192
MALHAAR,4.101225865898192
AURELIA,4.666666667
FLYING MACHINE,3.888888889
BITIYA BY BHAMA,4.129032258
HARVARD,4.222222222
ROADSTER,4.214285714
